framework,phase,page,delay_ms,concurrency,repeat,seconds,requests,rps,qps,body_bytes,throughput_mib_s,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,ttfb_p50_ms,ttfb_p95_ms,cpu_pct,cpu_ms_per_req,elu_pct,eld_p99_ms,eld_max_ms,gc_count,gc_count_per_s,gc_total_ms,gc_ms_per_1000_req,gc_observed_pct,gc_max_ms,gc_major_count,rss_start_mib,rss_peak_mib,rss_end_mib,heap_start_mib,heap_peak_mib,heap_end_mib,cgroup_peak_mib,app_throttle_ms,load_cpu_pct,load_worker_eld_p99_max_ms,load_throttle_ms,backend_calls,backend_cpu_pct,backend_delay_mean_ms,backend_delay_p95_ms,backend_delay_max_ms,errors
solid,matrix,hello,200,16,2,8.205708557,623,75.92275495435928,75.92275495435928,1895,0.13720857681132395,208.477198622793,206.77735099999973,221.25660300000004,229.3713429999998,5.518784000000778,12.847983000000113,20.210058735063125,2.6704799357945426,17.99508936586074,15.007743,28.459007,8,0.9718073886749726,98.25146201252937,157.70700162524778,1.1935187091486803,25.18793199956417,2,252.8359375,252.8359375,252.8359375,18.91168212890625,44.15760040283203,29.316436767578125,214.13671875,0.0,17.949867215054955,14.491647,0.0,623,3.6684969771877256,201.1958397303388,203.85131300007924,211.01796999992803,0
solid,matrix,hello,200,64,1,8.207226971,2367,288.4043548891393,288.4043548891393,1895,0.5212080502652349,217.51989810942138,213.76498600000014,251.97094599999946,262.82968600000004,7.715366999999787,32.88354899999999,34.37223245148151,1.1961960287283482,29.564139868620405,21.757951,41.451519,31,3.763299820992637,226.8065119832754,95.82024164903905,2.7533577611181443,23.414517000317574,8,273.2890625,273.4140625,273.4140625,34.91596221923828,47.03539276123047,22.8988037109375,227.90234375,0.0,25.856334960857634,16.941055,0.0,2367,5.26468126466092,202.15177076510673,205.85536899999715,245.51582799991593,0
solid,matrix,hello,200,64,2,8.202436518,2396,292.1083259519351,292.1083259519351,1895,0.527901914290349,216.374388472454,215.15123500000027,238.08466899999985,252.3414040000007,8.648991000000024,25.641139999999723,37.57542537779829,1.2928843906510852,30.374625021118984,23.461887,34.373631,29,3.5176724531963686,237.425960034132,99.09263774379467,2.879954342364717,20.55885300040245,7,252.0859375,252.8359375,252.8359375,22.25439453125,46.200408935546875,37.15943145751953,214.13671875,0.0,23.74981424890073,14.327807,0.0,2396,4.339262158575596,201.31177255884688,203.4517469999846,207.92228400008753,0
solid,matrix,hello,50,1,1,6.005787295,106,17.649642718490583,17.649642718490583,1893,0.031862996736624405,56.41729042452827,56.08419599999979,58.38249199999973,64.66221300000001,6.787180000000262,8.283559000000423,9.829994876134153,5.584924528301887,8.657466210312474,13.615103,35.618815,3,0.4981399493312938,28.717432007193565,270.91916987918455,0.4768433374996092,26.114344000816345,1,230.11328125,230.11328125,230.11328125,36.56526184082031,44.92388916015625,24.339645385742188,187.29296875,0.0,6.59205265157154,14.065663,0.0,106,2.4178811651964742,51.2027190188561,52.810272000031546,54.03785800002515,0
solid,matrix,hello,50,16,1,8.057923827,2149,266.69400780375486,266.69400780375486,1893,0.4814641540265159,59.59401817263843,58.03044899999986,70.04968199999985,85.49863000000005,5.414843999999903,15.373614000000089,39.2883958890297,1.4782289436947418,32.929357494340245,20.873215,58.884095,32,3.9576388319784233,193.94013899564743,90.24669101705325,2.39857820365146,17.72766000032425,8,230.2421875,230.62109375,230.62109375,26.70153045654297,42.13330078125,30.73394775390625,187.83984375,0.0,26.95037047632922,14.794751,0.0,2149,4.805248187674959,51.375979672873086,53.386315000010654,76.5260699999053,0
solid,matrix,hello,50,16,2,8.042283006,2165,269.20216540313083,269.20216540313083,1893,0.48599214468777335,59.232598343649016,57.92004799999995,71.69344699999965,81.28480899999977,5.5154929999998785,13.190815999999359,35.98037781241179,1.339276674364896,32.13296568157275,25.903103,34.242559,30,3.7227062499434527,272.37101106345654,125.80647162284367,3.379857550631156,28.733920007944107,8,256.34375,256.34375,256.34375,45.90275573730469,53.096717834472656,20.493331909179688,217.58984375,0.0,28.283113258726537,14.508031,0.0,2165,5.395542692297881,51.05333177090072,53.00167899997905,59.292838000226766,0
solid,matrix,hello,50,64,1,8.05312215,9173,1139.0613266681917,1139.0613266681917,1893,2.0563536561802738,55.93788772168313,54.89898499999981,64.04733699999997,73.11039699999947,3.501589999999851,10.629605000000083,54.438289853365134,0.47929695846506054,40.49584134964637,17.547263,22.069247,114,14.115402236149835,553.2843970358372,60.316624554217505,6.850729662409185,13.051859006285667,27,230.87890625,237.29296875,237.29296875,50.470252990722656,53.04423522949219,35.555885314941406,194.46484375,0.0,23.923321749967364,14.032895,0.0,9173,5.6895306447339555,51.11230356001204,53.10906499996781,55.974986999994144,0
solid,matrix,hello,50,64,2,8.050832118999999,9219,1145.09902376962,1145.09902376962,1893,2.0672535438498407,55.647051778934625,54.85634400000072,63.23225000000002,66.88299499999994,3.597953999999845,10.852485999999999,50.55402116965821,0.4423430957804534,38.33186498736379,18.661375,23.986175,107,13.264668948902228,550.8168610334396,59.74800531873735,6.828414311291646,13.90089899301529,26,256.3984375,256.3984375,256.34375,26.714515686035156,52.03179168701172,30.93743896484375,217.65234375,0.0,20.80991741911364,13.967359,0.0,9219,5.229473902060589,50.905658672632455,52.990846999920905,54.63542800000869,0
solid,matrix,hello,500,1,1,6.102662864,12,1.9663547319300188,1.9663547319300188,1895,0.003553621499068628,508.00272708333324,506.57968299999993,517.902247,517.902247,4.371008999999958,10.62656299999999,2.160965633786684,11.023916666666667,1.6450107280960875,13.828095,14.598143,0,0.0,0,0.0,0,0,0,224.578125,224.703125,224.703125,13.342124938964844,16.265220642089844,16.265220642089844,177.73046875,0.0,3.223898201170455,13.746175,0.0,12,0.9779921635450997,501.67290183329413,504.09705300000496,504.09705300000496,0
solid,matrix,hello,500,16,1,8.294128257999999,256,30.865208740059977,30.865208740059977,1895,0.055780001223004964,513.3743705078124,512.316777,531.6089000000002,535.8963250000002,7.3852640000000065,18.257619999999406,10.457900882203074,3.39505859375,8.392058237634235,16.482303,32.571391,4,0.4813015645303928,46.23938399553299,180.62259373255074,0.5563771964992908,24.48429898917675,1,224.703125,224.8359375,224.8359375,22.37871551513672,39.592063903808594,23.88068389892578,177.73046875,0.0,9.081944019367192,13.524991,0.0,256,1.720828641706581,501.16644744920995,502.7882169999648,505.74343000003137,0
solid,matrix,hello,500,16,2,8.292357216000001,256,30.871800783744717,30.871800783744717,1895,0.05579191444892525,516.1921707929688,511.28194699999995,578.3161920000002,618.6973049999997,7.072782000000188,16.194187,9.041310701191408,2.93571484375,7.989295414133927,15.679487,129.302527,4,0.4812132213960563,143.03835201263428,558.7435625493526,1.72079865387957,125.14358399808407,1,264.28125,264.28125,264.28125,41.257179260253906,45.85047912597656,34.30773162841797,216.73046875,0.0,10.858033292174493,14.270463,0.0,256,2.206237372217953,501.59902844531825,504.58454000018537,518.0622719998937,0
solid,matrix,hello,500,64,1,8.304772697,1024,123.30259205889014,123.30259205889014,1895,0.22283402629050905,513.9226995693365,509.5540209999999,560.656625,587.652262,6.063012999999955,56.874697,17.841714169620055,1.454150390625,14.450181514374648,17.432575,23.592959,13,1.5576527598472902,77.40998701751232,75.59569044678938,0.9275221532120842,13.714402005076408,3,224.8359375,230.11328125,230.11328125,28.44391632080078,47.350868225097656,33.22235870361328,187.27734375,0.0,17.1025696698523,14.114815,0.0,1024,2.5964155338238912,501.1957156162175,503.26130099990405,504.9724709999282,0
solid,matrix,hello,500,64,2,8.336537366,1024,122.83277277401938,122.83277277401938,1895,0.22198496285130187,517.5668649296867,515.447858,535.322749,538.9233689999999,8.728321999999935,22.940678000000048,13.167296948991211,1.0751982421875,10.975242875192901,17.530879,25.051135,13,1.5547174743110213,71.8730720281601,70.1885469025001,0.8595563154968859,12.292983010411263,3,264.53125,264.53125,264.28125,36.93540954589844,46.51341247558594,35.72301483154297,217.078125,0.0,13.062968083229986,13.705215,0.0,1024,2.202043649724807,501.33913286132747,503.43062400002964,504.947329999879,0
solid,matrix,large,200,1,1,6.092505422,28,4.595810436030499,4.595810436030499,1607700,7.046398580557092,217.19720717857152,216.77562299999977,220.11503700000003,221.59649499999978,5.66366300000027,7.458912999999939,9.30280306390798,20.306035714285713,7.108197420432788,16.416767,20.103167,8,1.3089427054810208,23.18707001209259,828.109643289021,0.379381826922579,4.606747999787331,4,286.765625,289.8984375,280.421875,41.39277648925781,47.3388671875,28.25275421142578,242.828125,0.0,7.0434098753176615,14.729215,0.0,28,1.361881381238077,201.2471079999897,203.71679700003006,204.00212999992073,0
solid,matrix,large,200,16,1,8.259313399,507,61.385247841713486,61.385247841713486,1607700,94.11722465050008,256.5366864516765,259.68230600000015,267.8732179999997,270.6947570000002,15.47990800000025,44.08251599999949,32.225488386977105,5.2562899408284025,26.510631030780463,49.348607,58.064895,63,7.6182072774632275,93.25736401975155,183.93957400345474,1.127704649606839,5.749329999089241,31,272.91796875,297.48046875,286.6875,14.14178466796875,61.707130432128906,40.04573059082031,252.00390625,0.0,28.167140623689697,15.818751,0.0,507,1.310915207799372,202.0153068954679,203.9451719999779,204.72271299990825,0
solid,matrix,large,200,16,2,8.084017201,496,61.35563392154143,61.35563392154143,1607700,94.07181993070807,259.9374169435484,260.1147799999999,269.95355900000004,280.9699609999998,14.547940000000153,44.82181499999933,32.315925072574956,5.275776209677419,26.665894478463674,48.955391,60.325887,61,7.53318071384188,85.46434399485588,172.3071451509191,1.0554399145954039,5.079659998416901,31,277.9453125,293.265625,293.265625,31.811073303222656,60.31587219238281,59.941436767578125,245.72265625,0.0,26.751089700291438,14.999551,0.0,496,1.2759484937306247,201.61289678830204,203.44910599989817,204.73993699997663,0
solid,matrix,large,200,64,1,8.343286928,1589,190.45251754045873,190.45251754045873,1607700,292.0060276506381,330.9505365689111,334.00689200000033,347.81009300000005,355.7857260000005,53.93749099999968,117.7164859999998,52.908569093239365,2.7851655129011954,41.87102048406652,125.173759,136.052735,156,18.64986568809069,749.1223789602518,471.44265510399737,8.955789584327993,13.11165900528431,47,256.82421875,347.13671875,276.69921875,14.972412109375,96.23347473144531,14.858573913574219,301.57421875,0.0,36.86989354467048,14.630911,0.0,1589,1.4948476497474101,202.35231959723131,204.48371900012717,206.2588130000513,0
solid,matrix,large,200,64,2,8.317996140000002,1600,192.35402049609507,192.35402049609507,1607700,294.9214541927071,329.9118416625001,331.07701999999995,348.5696630000002,359.8775230000001,53.207262000000014,116.52447099999972,53.87246226040806,2.80474375,42.24966385272519,118.882303,131.399679,163,19.56776654829544,755.0418689697981,471.9011681061238,9.064100016067291,13.209857001900673,49,268.80859375,376.03515625,274.9375,57.946311950683594,96.51317596435547,54.801795959472656,328.6015625,0.0,37.8177010518867,14.163967,0.0,1600,1.4745996444823386,202.12251915000073,205.10401999996975,208.8637649999,0
solid,matrix,large,50,1,1,6.039478411,94,15.564257971150813,15.564257971150813,1607698,23.863436137870046,64.05832274468092,63.462671,70.41708400000016,82.817284,5.523163999999952,7.5962030000000595,26.893455283604748,17.375436170212765,20.380684419999195,19.906559,30.212095,30,4.939742265818783,55.50755099952221,590.5058616970448,0.9139766524814382,4.742871999740601,15,249.6171875,252.46875,244.82421875,26.242080688476562,32.356361389160156,16.816390991210938,205.421875,0.0,12.773656071978369,16.482303,0.0,94,2.0518827055659963,51.0659088297757,52.321634999942034,54.192967999959365,0
solid,matrix,large,50,16,1,8.031281199999999,1767,220.0147094837123,220.0147094837123,1607698,337.3310169291928,72.526869359366,72.0204990000002,78.35491199999979,97.12377599999999,9.964201999999204,18.57003099999997,53.80470864096522,2.4497340124504814,41.3182995217648,26.968063,31.457279,220,27.34560166381517,174.51436498761177,98.76308148704683,2.1691819588931294,3.642414003610611,110,260.01171875,289.17578125,261.65234375,14.036636352539062,67.0970458984375,14.440872192382812,242.08984375,0.0,35.842909033012425,13.901823,0.0,1767,1.2753999244680674,51.293107498585535,52.85388599988073,56.45221699983813,0
solid,matrix,large,50,16,2,8.072893361,1691,209.4664111592493,209.4664111592493,1607698,321.1581519011524,75.99704655529285,74.44567199999983,85.95603600000004,94.73948500000006,12.103361999999834,23.957641999999396,61.66585529688399,2.947652276759314,43.53971714134574,31.113215,41.058303,212,26.227733530758286,244.85111489892006,144.79663802419873,3.0291933001311113,6.236660003662109,106,232.87109375,258.96875,233.796875,14.169876098632812,65.16851806640625,13.73431396484375,220.6796875,0.0,33.18471779837957,14.401535,0.0,1691,1.0950240937393967,50.750971039621646,52.39615399995819,53.17402800009586,0
solid,matrix,large,50,64,1,8.26696952,3140,379.8247946122825,379.8247946122825,1607698,582.3550821767592,165.29740270254797,160.09615500000018,218.7364550000002,326.86884999999995,56.42596600000002,108.82568599999968,102.40551412732768,2.7074678343949046,76.42637546684085,137.625599,234.749951,307,36.98015813197209,1424.964784115553,453.81044080113145,17.164632915011275,30.97631600499153,94,249.16796875,345.625,311.66015625,14.866035461425781,96.75199127197266,43.20732116699219,298.6171875,0.0,65.93216702020072,16.318463,0.0,3140,1.8808022674845728,51.41861903439372,52.81888599996455,60.819381000008434,0
solid,matrix,large,50,64,2,8.146355118,3426,420.5561813073909,420.5561813073909,1607698,644.8052707438752,150.89747982457666,147.8611379999993,184.17960099999982,226.97655600000002,53.67981899999995,94.67135999999982,102.66935313490308,2.4460814360770575,76.53120545423809,97.255423,141.819903,288,35.283774939190046,528.2903242111206,154.20032814101594,6.472248924311431,14.848192006349564,105,227.69921875,331.78125,303.16796875,13.672897338867188,117.16996002197266,88.78194427490234,292.9296875,0.0,66.22143460300835,16.162815,0.0,3426,1.7905156833880547,51.156025927614216,52.757569999899715,53.50211100000888,0
solid,matrix,large,500,1,1,6.2023382730000005,12,1.9347541962098975,1.9347541962098975,1607700,2.966408082243588,516.3442001666666,516.292864,522.599693,522.599693,6.382372000000032,9.098869999999998,4.475835218340519,23.182083333333335,3.242744673527731,15.638527,20.643839,4,0.6435767878700174,12.518701002001762,1043.2250835001469,0.20141863447933656,7.695287004113197,2,257.23828125,263.37890625,255.734375,20.953689575195312,32.92292785644531,16.683609008789062,219.1640625,0.0,5.026629509986505,13.836287,0.0,12,1.078401060939473,500.90958441669744,502.5339550001081,502.5339550001081,0
solid,matrix,large,500,16,1,8.559113598,233,27.222445096936777,27.222445096936777,1607700,41.73805711969877,568.9647926008583,562.8905439999999,626.4290490000001,640.369374,17.173531000000366,50.86080300000003,16.222995959116478,5.977579399141631,13.9934342111778,52.330495,84.148223,28,3.261428161134751,41.01647399365902,176.03636907149794,0.4777581548334666,4.638788998126984,14,255.765625,278.80859375,268.03125,16.904678344726562,61.60100555419922,39.98729705810547,234.53125,0.0,19.690630999837882,15.654911,0.0,233,1.2289539357079353,501.9262748712418,503.893870000029,505.2626610000152,0
solid,matrix,large,500,16,2,8.219966915999999,224,27.25071795167308,27.25071795167308,1607700,41.78140568819505,583.7094951651785,574.7921940000001,688.457951,747.608223,28.464928999999756,67.82926300000008,21.90367739439308,8.096566964285715,17.91710218503643,62.062591,67.239935,28,3.381630370472308,63.39101701974869,282.99561169530665,0.7655892441753898,11.5643630027771,14,250.5546875,279.71875,252.0859375,14.183204650878906,68.69094848632812,13.568519592285156,241.30078125,0.0,24.48737957314383,18.464767,0.0,224,1.7536331738721382,501.38773124106956,503.0153110001702,503.94189299992286,0
solid,matrix,large,500,64,1,8.552866101,832,97.27733255437295,97.27733255437295,1607700,149.14776568190135,650.2372673930287,652.5323660000004,677.78056,697.727882,48.15572099999963,121.90542900000037,31.091020520983953,3.204847355769231,24.88439858848195,137.232383,177.733631,79,9.211521988955777,402.5733920186758,483.86225002244686,4.694067914871578,14.213492006063461,22,343.08984375,372.3203125,278.6484375,14.824760437011719,78.42008209228516,40.838043212890625,328.0625,0.0,26.92957379968984,13.860863,0.0,832,1.604622109633361,503.5332538437523,506.88520200015046,511.6434499998577,0
solid,matrix,large,500,64,2,8.867875660000001,828,93.37072730223643,93.37072730223643,1607700,143.15807178860237,670.5390664311593,661.4058130000003,817.6126499999991,912.8420100000003,58.568980999999894,152.86850800000047,35.1973891529484,3.7870229468599037,28.666956115662405,142.213119,315.621375,71,7.969673417067044,164.85145092010498,199.0959552175181,1.8504397551590046,8.056991010904312,21,351.52734375,359.26171875,264.3359375,28.869606018066406,95.30683898925781,14.15875244140625,320.90625,0.0,35.40638997613687,16.367615,0.0,828,2.01765192507365,503.34535178744034,506.36109900008887,512.9480920000933,0
solid,matrix,medium,200,1,1,6.173233791,29,4.697699938447058,4.697699938447058,837588,3.7524577103080694,212.55579041379303,212.28258299999993,218.89182999999957,220.3384119999996,6.384913000000324,9.959828000000016,6.997420917161574,14.947655172413794,5.57760029691895,15.007743,18.989055,6,0.9685413812561868,19.269072011113167,664.4507590039022,0.31104822701947465,5.969955012202263,3,315.6796875,320.453125,252.015625,51.33879089355469,61.12774658203125,16.95948028564453,273.43359375,0.0,5.873988488991403,15.073279,0.0,29,1.621621690879102,201.08109031036366,202.42600600002334,202.50354800000787,0
solid,matrix,medium,200,16,1,8.082713378,532,65.81948104803872,65.81948104803872,837588,52.57569073873964,242.03292216917288,245.60856399999966,253.817184,260.4287220000001,11.92761800000062,35.247646000000714,30.76647355525491,4.687501879699249,24.06384172329815,42.401791,57.311231,65,8.019328237228052,71.88996104896069,135.13150573112912,0.8869372224817771,3.552372992038727,32,256.9140625,263.3203125,263.3203125,26.359176635742188,40.83155822753906,39.084869384765625,216.2734375,0.0,25.48938513885347,15.646719,0.0,532,1.5214353329249926,201.83114134962102,203.6126720001921,206.09858800005168,0
solid,matrix,medium,200,16,2,8.125859645,528,64.97774057971684,64.97774057971684,837588,51.90332009952914,245.5049947045456,246.64896499999986,250.29395900000054,251.59274900000003,13.1654410000001,35.577620000000024,31.018453226511916,4.781327651515152,23.791838952562962,41.189375,45.776895,65,7.98640014055337,74.52227708697319,141.1406763010856,0.9156380372334768,3.9010360091924667,32,260.90625,273.84375,273.84375,14.720252990722656,39.10673522949219,39.03833770751953,226.39453125,0.0,23.940577145782587,14.401535,0.0,528,1.6268925197366482,201.63688270454506,203.5143130000215,205.69610200007446,0
solid,matrix,medium,200,64,1,8.184780859,1877,229.3280702727731,229.3280702727731,837588,183.18408939707896,276.9276111710175,283.3981249999997,297.3442840000007,314.42456500000026,35.994812999999795,74.83837300000005,41.453821562829305,1.813089504528503,32.73254117337287,77.332479,86.966271,107,13.033613397461997,459.2636469602585,244.67962011734605,5.594266188774283,13.956200003623962,34,253.7578125,301.47265625,279.12109375,14.744400024414062,77.60150146484375,26.734291076660156,254.4453125,0.0,33.208923325788625,14.196735,0.0,1877,1.6620785373748652,201.97967494938726,204.71021299995482,206.06296300003305,0
solid,matrix,medium,200,64,2,8.282722021,1834,221.42479191624196,221.42479191624196,837588,176.8710600009358,284.64327223336954,285.0906219999997,296.4812320000001,302.4832660000002,40.92840399999977,74.67915099999937,39.55923328725702,1.7899116684841876,32.03026795482611,81.199103,102.694911,101,12.171337607093188,487.36201599240303,265.73719519760255,5.8731164688287985,11.962734013795853,29,285.8671875,295.9140625,260.90625,16.42627716064453,79.87620544433594,14.862716674804688,248.671875,0.0,31.06540967242888,13.836287,0.0,1834,1.5899626340402797,202.08388152235642,204.75268699997105,206.6852680000011,0
solid,matrix,medium,50,1,1,6.008703911,98,16.30967367531517,16.30967367531517,837586,13.027910552036793,61.11253748979595,61.28710299999966,64.57285000000002,68.53217200000017,6.660534999999982,8.705917999999997,20.38517062662992,12.533163265306122,16.485048614684604,16.875519,21.151743,18,2.987446132948004,74.71300801634789,762.3776328198763,1.2400060382186207,8.392725005745888,9,279.0859375,285.4921875,283.08984375,19.390274047851562,31.297775268554688,26.4005126953125,239.9453125,0.0,11.302824569404715,15.351807,0.0,98,2.259901423513326,50.948669387749874,52.548201999859884,53.35223599988967,0
solid,matrix,medium,50,16,1,8.041559685,2028,252.1898834852707,252.1898834852707,837586,201.44530844582934,63.30185190384611,63.044560000000274,70.74500900000004,92.225154,5.9472020000002885,11.889987999999903,49.828881584580614,1.9799541420118345,36.10555379436431,20.316159,45.481983,246,30.527635269895306,227.2543370127678,112.05835158420503,2.820137200742945,15.492567002773285,123,276.734375,300.70703125,289.48046875,14.050765991210938,61.37244415283203,39.45899200439453,255.15625,0.0,31.510075569178746,14.876671,0.0,2028,1.6897453588712612,50.927445980277064,52.57727799983695,55.0455259999726,0
solid,matrix,medium,50,16,2,8.025078028,2038,253.9539170696273,253.9539170696273,837586,202.8543907000359,62.87326882973497,63.016291999999794,66.56103600000006,69.9240319999999,5.990659000000051,11.168652000000066,46.6959281274496,1.8415534838076544,33.0163925352084,19.103743,22.315007,250,31.105021392694972,188.77208697795868,92.62614670164803,2.3487039215172323,4.154328003525734,125,264.56640625,280.484375,264.53125,14.888801574707031,47.408226013183594,14.557662963867188,233.046875,0.0,25.762160750732136,14.278655,0.0,2038,1.471260260969164,50.8442217173716,52.51497199991718,53.85167900007218,0
solid,matrix,medium,50,64,1,8.075815857999999,4594,568.8589339799184,568.8589339799184,837586,454.3955603375473,111.66000858336994,110.47746900000016,125.53103600000031,182.82639299999997,38.65379300000018,59.734271000000035,81.05115607682484,1.428584457988681,61.52840633320916,64.192511,72.613887,251,30.99816769781339,1094.5436848700047,238.25504677187737,13.517469600072914,15.373651012778282,75,273.1953125,300.359375,280.38671875,14.901054382324219,71.21656799316406,28.614227294921875,254.86328125,0.0,54.220343085255934,14.893055,0.0,4594,1.9797801888477107,51.14028391140806,53.15294499997981,58.717689000070095,0
solid,matrix,medium,50,64,2,8.057966443,4656,577.8132774485172,577.8132774485172,837586,461.5481489229142,110.2197085169672,110.44035299999996,122.92633699999988,131.81040799999982,39.10615700000005,60.388544999999795,80.40262711707683,1.3944566151202749,61.44803504778259,65.634303,75.300863,256,31.702406192246347,1152.2055169790983,247.46682065702282,14.268627857897878,11.681567996740341,74,271.0078125,301.41796875,264.515625,35.83039093017578,88.23745727539062,15.464935302734375,253.91796875,0.0,51.348615188274394,13.836287,0.0,4656,1.8676118334314264,50.74907618986337,52.42976400000043,53.409387999912724,0
solid,matrix,medium,500,1,1,6.147694180999999,12,1.9519513571587663,1.9519513571587663,837588,1.5591917355917901,511.7939006666666,511.2807829999997,515.714114,515.714114,6.472203999999692,10.860367999999653,3.413177807270261,17.541333333333334,2.656861037843893,13.467647,15.884287,2,0.3242985906877338,13.31240899860859,1109.3674165507157,0.21585977384537355,10.682328000664711,1,238.92578125,246.83984375,238.125,38.91668701171875,55.58293151855469,15.577255249023438,204.07421875,0.0,4.213976198710773,13.910015,0.0,12,1.158382731415616,501.1599244999622,502.1314139999449,502.1314139999449,0
solid,matrix,medium,500,16,1,8.321143570999999,242,29.082541111704135,29.082541111704135,837588,23.23073143450741,539.3883708471071,541.7020160000002,556.3240479999995,569.2699990000001,12.58886799999982,32.37377199999992,16.112573690070807,5.55804958677686,13.286257513674723,31.326207,41.811967,30,3.5937543545072312,60.366463989019394,249.44819830173304,0.7231408094224746,6.819163009524345,15,237.32421875,250.24609375,238.94140625,13.941322326660156,39.395477294921875,17.40918731689453,207.26953125,0.0,17.12705566513286,14.393343,0.0,242,1.4905455889882455,501.97416541321405,505.5347869999241,508.54749300004914,0
solid,matrix,medium,500,16,2,8.400714405999999,241,28.688036320800503,28.688036320800503,837588,22.915606466166164,554.2497617717843,551.4868940000006,590.268384,613.7122280000003,16.398519999999735,53.36963800000012,18.625445154898603,6.506871369294606,14.534098720114214,38.535167,82.706431,30,3.5631873018179196,50.36059904098511,208.96514124890086,0.5981474900492727,4.3479520082473755,15,267.125,280.0,267.203125,14.691268920898438,42.150474548339844,14.208038330078125,232.4140625,0.0,21.252613715701298,17.137663,0.0,241,1.936483663017497,502.50736240247704,505.4563300004229,512.7671529999934,0
solid,matrix,medium,500,64,1,8.507684003,898,105.55164010362222,105.55164010362222,837588,84.3131896315696,601.4877598307352,609.7045590000007,626.8845489999999,635.018544,37.591310999999905,87.99878200000012,24.81098004670486,2.356759465478842,20.203748643321372,93.650943,110.886911,52,6.096150306556285,263.1040140092373,292.98887974302596,3.08446464549731,11.847409009933472,15,277.30859375,285.26953125,266.98046875,15.04705810546875,75.0468521118164,66.55718994140625,241.0390625,0.0,25.583988731384913,14.639103,0.0,898,1.6437446615739453,503.14667485189653,506.09262000001036,508.7687010001391,0
solid,matrix,medium,500,64,2,8.613478874,855,99.26302862143642,99.26302862143642,837588,79.28993379304093,615.3907803298242,613.1659789999994,688.2147960000002,716.3611339999998,45.09756499999958,106.3732340000006,24.478414877979876,2.471114619883041,19.913843098193297,97.845247,164.364287,50,5.792876779799128,297.2221919745207,347.62829470704173,3.443543068660399,37.73003299534321,15,276.6796875,301.55859375,267.171875,29.229507446289062,68.11814880371094,14.748558044433594,254.078125,0.0,22.323328049572307,14.589951,0.0,855,1.6833832165573324,503.57160641519704,507.28491099970415,510.4725730000064,0
solid,sustained,large,50,64,1,30.10857698,13613,452.13030190840993,452.13030190840993,1607698,693.2153531241863,141.27039927451776,140.80463599999985,154.95659999999953,164.90360000000146,50.68565699999999,85.93682399999989,95.31868692964113,2.109570190259311,71.39754180907913,91.291647,109.182975,1212,40.228408027962615,1924.94398316741,141.4048323784184,6.3892270615371425,9.931169003248215,396,306.32421875,380.6875,337.765625,13.74114990234375,120.31034088134766,38.403106689453125,337.81640625,0.0,58.26354902718875,14.868479,0.0,13613,1.4222883176874934,51.75156396458915,54.04409600002691,55.7084419997409,0
solid,sustained,large,50,64,2,30.145008981000004,13509,448.1338853975642,448.1338853975642,1607698,687.08796623792,142.41369501872794,141.4814180000003,156.12181500000042,173.6733690000001,50.470250000002125,87.10555799999929,93.93966274100384,2.0973197868087943,70.62649345147032,97.255423,106.102783,1253,41.54437328441663,2025.9638618975878,149.97141623344345,6.717270466034453,7.90684200823307,411,288.1953125,334.203125,301.359375,13.739585876464844,97.0363540649414,38.43163299560547,317.2734375,0.0,56.6490028244438,14.786559,0.0,13509,1.35952496234724,51.74177862824574,53.8557790000923,55.631728999782354,0
svelte,matrix,hello,200,1,1,6.201393819,30,4.837622133928211,4.837622133928211,910,0.0041982995432612155,206.31752823333326,205.83043999999995,211.17634399999997,211.51030300000002,205.67793999999958,210.99234499999966,3.0851612726712117,6.3921,2.544427242633831,13.811711,20.627455,0,0.0,0,0.0,0,0,0,314.92578125,314.92578125,314.92578125,15.736625671386719,20.76073455810547,20.76073455810547,267.2890625,0.0,3.9847042919789395,13.901823,0.0,30,1.5181338655122478,200.90639903330398,202.64953099982813,202.95086399978027,0
svelte,matrix,hello,200,16,1,8.117196386,592,72.93158522332196,72.93158522332196,910,0.06329321151087092,218.63852374493234,217.48191399999996,235.13670599999978,238.30857399999968,217.35749699999997,234.76345700000002,10.924294583881387,1.5025304054054054,9.532142257959466,17.809407,37.519359,6,0.7368849340109626,55.5619980096817,93.85472636770557,0.6823799872813588,16.50433699786663,1,314.92578125,314.92578125,314.92578125,32.531837463378906,43.61945343017578,27.438186645507812,267.2890625,0.0,14.88812663519386,13.877247,0.0,592,1.9056296518285536,201.5404501469673,203.5509450000245,206.95306299999356,0
svelte,matrix,hello,200,16,2,8.181041322999999,593,72.48466015357396,72.48466015357396,910,0.06290535043692809,220.33304168634075,219.88805200000024,232.2223780000004,234.49926500000038,219.77630599999975,232.19429500000024,11.603483871417506,1.6077622259696458,9.873665160430107,19.529727,24.133631,6,0.7302358313169252,52.33066701889038,88.24733055462121,0.6368954688984769,14.56317301094532,1,344.37109375,344.37109375,344.37109375,28.3310546875,45.666961669921875,26.58759307861328,300.5546875,0.0,12.749131815037433,14.991359,0.0,593,1.748292579700219,202.56730772850526,204.6692739999853,205.10826099989936,0
